2025-12-08 09:38:40 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 11:39:23 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1542.40 Spread=₹0.10
2025-12-08 11:39:28 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1542.40 Spread=₹0.10
2025-12-08 11:39:33 | INFO | live | Monitoring... NSE=₹1542.40 BSE=₹1541.80 Spread=₹0.60
2025-12-08 11:39:38 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1541.80 Spread=₹0.50
2025-12-08 11:39:43 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1542.40 Spread=₹0.10
2025-12-08 11:39:48 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:39:53 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1541.85 Spread=₹0.45
2025-12-08 11:39:58 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1542.35 Spread=₹0.05
2025-12-08 11:40:03 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1542.30 Spread=₹0.10
2025-12-08 11:40:12 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 11:40:12 | INFO | auth | Authentication successful
2025-12-08 11:40:12 | INFO | main | Authentication successful. Starting bot...
2025-12-08 11:40:12 | INFO | main | Using watchlist: ['RELIANCE', 'HDFCBANK']
2025-12-08 11:40:12 | INFO | data_feed | Starting Angel One WebSocket feed for ['RELIANCE', 'HDFCBANK']
2025-12-08 11:40:12 | INFO | data_feed | Fetching instrument master data for 2 symbols...
2025-12-08 11:40:12 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 11:40:12 | INFO | data_feed | Resolved 4 instrument tokens
2025-12-08 11:40:12 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:40:13 | INFO | data_feed | WebSocket connected. Subscribing to 4 instruments
2025-12-08 11:40:17 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1541.60 Spread=₹0.60
2025-12-08 11:40:22 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1541.60 Spread=₹0.70
2025-12-08 11:40:27 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1541.60 Spread=₹0.60
2025-12-08 11:40:32 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1542.25 Spread=₹0.05
2025-12-08 11:40:37 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1542.25 Spread=₹0.05
2025-12-08 11:40:42 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1542.30 Spread=₹0.10
2025-12-08 11:40:47 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1542.30 Spread=₹0.10
2025-12-08 11:40:52 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1542.30 Spread=₹0.10
2025-12-08 11:40:57 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1542.30 Spread=₹0.10
2025-12-08 11:41:02 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1542.30 Spread=₹0.10
2025-12-08 11:41:07 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1542.30 Spread=₹0.10
2025-12-08 11:41:12 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1542.30 Spread=₹0.10
2025-12-08 11:41:17 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1541.80 Spread=₹0.40
2025-12-08 11:41:22 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1542.40 Spread=₹0.20
2025-12-08 11:41:27 | INFO | live | Monitoring... NSE=₹1542.40 BSE=₹1541.70 Spread=₹0.70
2025-12-08 11:41:32 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1541.65 Spread=₹0.55
2025-12-08 11:41:38 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:41:43 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:41:48 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:41:53 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1541.70 Spread=₹0.60
2025-12-08 11:41:58 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1542.40 Spread=₹0.10
2025-12-08 11:42:03 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1541.75 Spread=₹0.75
2025-12-08 11:42:08 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1541.75 Spread=₹0.75
2025-12-08 11:42:13 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1541.75 Spread=₹0.75
2025-12-08 11:42:18 | INFO | live | Monitoring... NSE=₹1542.40 BSE=₹1542.35 Spread=₹0.05
2025-12-08 11:42:23 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1542.35 Spread=₹0.15
2025-12-08 11:42:28 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1542.35 Spread=₹0.15
2025-12-08 11:42:33 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1541.80 Spread=₹0.70
2025-12-08 11:42:38 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:42:43 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:42:48 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1542.40 Spread=₹0.10
2025-12-08 11:42:53 | INFO | live | Monitoring... NSE=₹1542.50 BSE=₹1542.45 Spread=₹0.05
2025-12-08 11:42:58 | INFO | live | Monitoring... NSE=₹1542.40 BSE=₹1542.45 Spread=₹0.05
2025-12-08 11:43:03 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:43:08 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1542.40 Spread=₹0.10
2025-12-08 11:43:13 | INFO | live | Monitoring... NSE=₹1542.30 BSE=₹1542.40 Spread=₹0.10
2025-12-08 11:43:18 | INFO | live | Monitoring... NSE=₹1541.60 BSE=₹1542.40 Spread=₹0.80
2025-12-08 11:43:23 | INFO | live | Monitoring... NSE=₹1541.90 BSE=₹1542.05 Spread=₹0.15
2025-12-08 11:43:28 | INFO | live | Monitoring... NSE=₹1541.60 BSE=₹1542.05 Spread=₹0.45
2025-12-08 11:43:33 | INFO | live | Monitoring... NSE=₹1541.60 BSE=₹1541.80 Spread=₹0.20
2025-12-08 11:43:38 | INFO | live | Monitoring... NSE=₹1541.60 BSE=₹1541.80 Spread=₹0.20
2025-12-08 11:43:43 | INFO | live | Monitoring... NSE=₹1541.70 BSE=₹1541.80 Spread=₹0.10
2025-12-08 11:43:48 | INFO | live | Monitoring... NSE=₹1541.60 BSE=₹1541.80 Spread=₹0.20
2025-12-08 11:43:53 | INFO | live | Monitoring... NSE=₹1542.00 BSE=₹1541.80 Spread=₹0.20
2025-12-08 11:43:58 | INFO | live | Monitoring... NSE=₹1541.60 BSE=₹1541.80 Spread=₹0.20
2025-12-08 11:44:03 | INFO | live | Monitoring... NSE=₹1542.10 BSE=₹1541.80 Spread=₹0.30
2025-12-08 11:44:08 | INFO | live | Monitoring... NSE=₹1542.20 BSE=₹1542.30 Spread=₹0.10
2025-12-08 11:44:13 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:44:18 | INFO | live | Monitoring... NSE=₹1542.10 BSE=₹1542.30 Spread=₹0.20
2025-12-08 11:44:23 | INFO | live | Monitoring... NSE=₹1542.10 BSE=₹1542.30 Spread=₹0.20
2025-12-08 11:44:28 | INFO | live | Monitoring... NSE=₹1542.10 BSE=₹1542.30 Spread=₹0.20
2025-12-08 11:44:33 | INFO | live | Monitoring... NSE=₹1542.70 BSE=₹1542.50 Spread=₹0.20
2025-12-08 11:44:38 | INFO | live | Monitoring... NSE=₹1542.60 BSE=₹1542.50 Spread=₹0.10
2025-12-08 11:44:43 | INFO | live | Monitoring... NSE=₹1542.70 BSE=₹1542.50 Spread=₹0.20
2025-12-08 11:44:48 | INFO | live | Monitoring... NSE=₹1543.70 BSE=₹1543.00 Spread=₹0.70
2025-12-08 11:44:53 | INFO | live | Monitoring... NSE=₹1544.00 BSE=₹1543.30 Spread=₹0.70
2025-12-08 11:45:02 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 11:45:03 | INFO | auth | Authentication successful
2025-12-08 11:45:03 | INFO | main | Authentication successful. Starting bot...
2025-12-08 11:45:03 | INFO | main | Using watchlist: ['RELIANCE', 'HDFCBANK']
2025-12-08 11:45:03 | INFO | data_feed | Starting Angel One WebSocket feed for ['RELIANCE', 'HDFCBANK']
2025-12-08 11:45:03 | INFO | data_feed | Fetching instrument master data for 2 symbols...
2025-12-08 11:45:03 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 11:45:03 | INFO | data_feed | Resolved 4 instrument tokens
2025-12-08 11:45:03 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:45:03 | INFO | data_feed | WebSocket connected. Subscribing to 4 instruments
2025-12-08 11:45:08 | INFO | live | Monitoring... NSE=₹1543.50 BSE=₹1543.95 Spread=₹0.45
2025-12-08 11:45:13 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1543.20 Spread=₹0.70
2025-12-08 11:45:18 | INFO | live | Monitoring... NSE=₹1543.70 BSE=₹1543.50 Spread=₹0.20
2025-12-08 11:45:23 | INFO | live | Monitoring... NSE=₹1543.40 BSE=₹1542.85 Spread=₹0.55
2025-12-08 11:45:28 | INFO | live | Monitoring... NSE=₹1543.40 BSE=₹1542.85 Spread=₹0.55
2025-12-08 11:45:37 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 11:45:38 | INFO | auth | Authentication successful
2025-12-08 11:45:38 | INFO | main | Authentication successful. Starting bot...
2025-12-08 11:45:38 | INFO | main | Using watchlist: ['RELIANCE', 'HDFCBANK']
2025-12-08 11:45:38 | INFO | data_feed | Starting Angel One WebSocket feed for ['RELIANCE', 'HDFCBANK']
2025-12-08 11:45:38 | INFO | data_feed | Fetching instrument master data for 2 symbols...
2025-12-08 11:45:38 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 11:45:38 | INFO | data_feed | Resolved 4 instrument tokens
2025-12-08 11:45:38 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:45:38 | INFO | data_feed | WebSocket connected. Subscribing to 4 instruments
2025-12-08 11:46:13 | INFO | main | Authenticating with Angel One SmartAPI...
2025-12-08 11:46:15 | INFO | auth | Authentication successful
2025-12-08 11:46:15 | INFO | main | Authentication successful. Starting bot...
2025-12-08 11:46:15 | INFO | main | Using watchlist: ['RELIANCE', 'HDFCBANK']
2025-12-08 11:46:15 | INFO | data_feed | Starting Angel One WebSocket feed for ['RELIANCE', 'HDFCBANK']
2025-12-08 11:46:15 | INFO | data_feed | Fetching instrument master data for 2 symbols...
2025-12-08 11:46:15 | WARNING | data_feed | Could not fetch from master data. Using manual token lookup.
2025-12-08 11:46:15 | INFO | data_feed | Resolved 4 instrument tokens
2025-12-08 11:46:15 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:46:15 | INFO | data_feed | WebSocket connected. Subscribing to 4 instruments
2025-12-08 11:46:20 | INFO | live | Monitoring... NSE=₹1543.20 BSE=₹1543.35 Spread=₹0.15
2025-12-08 11:46:25 | INFO | live | Monitoring... NSE=₹1543.20 BSE=₹1543.35 Spread=₹0.15
2025-12-08 11:46:30 | INFO | live | Monitoring... NSE=₹1543.20 BSE=₹1543.50 Spread=₹0.30
2025-12-08 11:46:35 | INFO | live | Monitoring... NSE=₹1543.20 BSE=₹1543.50 Spread=₹0.30
2025-12-08 11:46:40 | INFO | live | Monitoring... NSE=₹1543.20 BSE=₹1543.50 Spread=₹0.30
2025-12-08 11:46:45 | INFO | live | Monitoring... NSE=₹1543.00 BSE=₹1543.50 Spread=₹0.50
2025-12-08 11:46:50 | INFO | live | Monitoring... NSE=₹1543.40 BSE=₹1543.10 Spread=₹0.30
2025-12-08 11:46:55 | INFO | live | Monitoring... NSE=₹1543.30 BSE=₹1543.10 Spread=₹0.20
2025-12-08 11:47:00 | INFO | live | Monitoring... NSE=₹1543.30 BSE=₹1543.10 Spread=₹0.20
2025-12-08 11:47:05 | INFO | live | Monitoring... NSE=₹1543.30 BSE=₹1542.65 Spread=₹0.65
2025-12-08 11:47:10 | INFO | live | Monitoring... NSE=₹1543.30 BSE=₹1542.65 Spread=₹0.65
2025-12-08 11:47:15 | INFO | live | Monitoring... NSE=₹1543.30 BSE=₹1543.35 Spread=₹0.05
2025-12-08 11:47:20 | INFO | live | Monitoring... NSE=₹1543.10 BSE=₹1543.35 Spread=₹0.25
2025-12-08 11:47:25 | INFO | live | Monitoring... NSE=₹1543.20 BSE=₹1542.70 Spread=₹0.50
2025-12-08 11:47:30 | INFO | live | Monitoring... NSE=₹1543.10 BSE=₹1543.30 Spread=₹0.20
2025-12-08 11:47:35 | INFO | live | Monitoring... NSE=₹1543.20 BSE=₹1542.70 Spread=₹0.50
2025-12-08 11:47:40 | INFO | live | Monitoring... NSE=₹1543.20 BSE=₹1542.65 Spread=₹0.55
2025-12-08 11:47:45 | INFO | live | Monitoring... NSE=₹1543.20 BSE=₹1543.30 Spread=₹0.10
2025-12-08 11:47:50 | INFO | live | Monitoring... NSE=₹1543.20 BSE=₹1542.70 Spread=₹0.50
2025-12-08 11:47:55 | INFO | live | Monitoring... NSE=₹1543.30 BSE=₹1542.70 Spread=₹0.60
2025-12-08 11:48:00 | INFO | live | Monitoring... NSE=₹1543.30 BSE=₹1542.70 Spread=₹0.60
2025-12-08 11:48:05 | INFO | live | Monitoring... NSE=₹1543.20 BSE=₹1543.30 Spread=₹0.10
2025-12-08 11:48:10 | INFO | live | Monitoring... NSE=₹1543.30 BSE=₹1542.75 Spread=₹0.55
2025-12-08 11:48:15 | INFO | live | Monitoring... NSE=₹1543.40 BSE=₹1542.75 Spread=₹0.65
2025-12-08 11:48:20 | INFO | live | Monitoring... NSE=₹1543.40 BSE=₹1542.75 Spread=₹0.65
2025-12-08 11:48:25 | INFO | live | Monitoring... NSE=₹1543.50 BSE=₹1543.30 Spread=₹0.20
2025-12-08 11:48:30 | INFO | live | Monitoring... NSE=₹1543.50 BSE=₹1543.30 Spread=₹0.20
2025-12-08 11:48:35 | INFO | live | Monitoring... NSE=₹1543.50 BSE=₹1542.75 Spread=₹0.75
2025-12-08 11:48:40 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1543.30 Spread=₹0.60
2025-12-08 11:48:45 | INFO | live | Monitoring... NSE=₹1543.50 BSE=₹1543.30 Spread=₹0.20
2025-12-08 11:48:50 | INFO | live | Monitoring... NSE=₹1543.70 BSE=₹1543.05 Spread=₹0.65
2025-12-08 11:48:55 | INFO | live | Monitoring... NSE=₹1543.70 BSE=₹1543.05 Spread=₹0.65
2025-12-08 11:49:00 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1543.05 Spread=₹0.85
2025-12-08 11:49:05 | INFO | live | Monitoring... NSE=₹1543.70 BSE=₹1543.95 Spread=₹0.25
2025-12-08 11:49:10 | INFO | live | Monitoring... NSE=₹1544.00 BSE=₹1543.15 Spread=₹0.85
2025-12-08 11:49:15 | INFO | live | Monitoring... NSE=₹1544.00 BSE=₹1543.15 Spread=₹0.85
2025-12-08 11:49:20 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:49:25 | INFO | live | Monitoring... NSE=₹1543.80 BSE=₹1543.15 Spread=₹0.65
2025-12-08 11:49:30 | INFO | live | Monitoring... NSE=₹1543.90 BSE=₹1543.15 Spread=₹0.75
2025-12-08 11:49:35 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:49:41 | INFO | live | Monitoring... NSE=₹1544.80 BSE=₹1545.20 Spread=₹0.40
2025-12-08 11:49:46 | INFO | live | Monitoring... NSE=₹1544.70 BSE=₹1544.50 Spread=₹0.20
2025-12-08 11:49:51 | INFO | live | Monitoring... NSE=₹1544.70 BSE=₹1544.90 Spread=₹0.20
2025-12-08 11:49:56 | INFO | live | Monitoring... NSE=₹1544.60 BSE=₹1544.95 Spread=₹0.35
2025-12-08 11:50:01 | INFO | live | Monitoring... NSE=₹1544.70 BSE=₹1544.95 Spread=₹0.25
2025-12-08 11:50:06 | INFO | live | Monitoring... NSE=₹1544.70 BSE=₹1544.50 Spread=₹0.20
2025-12-08 11:50:11 | INFO | live | Monitoring... NSE=₹1544.90 BSE=₹1544.95 Spread=₹0.05
2025-12-08 11:50:16 | INFO | live | Monitoring... NSE=₹1544.90 BSE=₹1544.95 Spread=₹0.05
2025-12-08 11:50:21 | INFO | live | Monitoring... NSE=₹1544.90 BSE=₹1544.05 Spread=₹0.85
2025-12-08 11:50:26 | INFO | live | Monitoring... NSE=₹1544.90 BSE=₹1544.05 Spread=₹0.85
2025-12-08 11:50:31 | INFO | live | Monitoring... NSE=₹1544.90 BSE=₹1544.60 Spread=₹0.30
2025-12-08 11:50:36 | INFO | live | Monitoring... NSE=₹1544.80 BSE=₹1544.85 Spread=₹0.05
2025-12-08 11:50:41 | INFO | live | Monitoring... NSE=₹1544.90 BSE=₹1545.00 Spread=₹0.10
2025-12-08 11:50:46 | INFO | live | Monitoring... NSE=₹1544.90 BSE=₹1545.25 Spread=₹0.35
2025-12-08 11:50:51 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1545.10 Spread=₹0.20
2025-12-08 11:50:56 | INFO | live | Monitoring... NSE=₹1545.50 BSE=₹1545.80 Spread=₹0.30
2025-12-08 11:51:01 | INFO | live | Monitoring... NSE=₹1545.50 BSE=₹1544.90 Spread=₹0.60
2025-12-08 11:51:06 | INFO | live | Monitoring... NSE=₹1545.40 BSE=₹1544.90 Spread=₹0.50
2025-12-08 11:51:11 | INFO | live | Monitoring... NSE=₹1545.10 BSE=₹1544.90 Spread=₹0.20
2025-12-08 11:51:16 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:51:21 | INFO | live | Monitoring... NSE=₹1545.20 BSE=₹1545.70 Spread=₹0.50
2025-12-08 11:51:26 | INFO | live | Monitoring... NSE=₹1545.40 BSE=₹1545.70 Spread=₹0.30
2025-12-08 11:51:31 | INFO | live | Monitoring... NSE=₹1545.40 BSE=₹1545.30 Spread=₹0.10
2025-12-08 11:51:36 | INFO | live | Monitoring... NSE=₹1545.50 BSE=₹1545.60 Spread=₹0.10
2025-12-08 11:51:41 | INFO | live | Monitoring... NSE=₹1545.50 BSE=₹1544.90 Spread=₹0.60
2025-12-08 11:51:46 | INFO | live | Monitoring... NSE=₹1545.60 BSE=₹1544.90 Spread=₹0.70
2025-12-08 11:51:51 | INFO | live | Monitoring... NSE=₹1545.60 BSE=₹1544.90 Spread=₹0.70
2025-12-08 11:51:56 | INFO | live | Monitoring... NSE=₹1545.50 BSE=₹1545.30 Spread=₹0.20
2025-12-08 11:52:01 | INFO | live | Monitoring... NSE=₹1545.50 BSE=₹1545.30 Spread=₹0.20
2025-12-08 11:52:06 | INFO | live | Monitoring... NSE=₹1545.50 BSE=₹1545.30 Spread=₹0.20
2025-12-08 11:52:11 | INFO | live | Monitoring... NSE=₹1545.50 BSE=₹1545.45 Spread=₹0.05
2025-12-08 11:52:16 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:52:21 | INFO | live | Monitoring... NSE=₹1545.40 BSE=₹1545.50 Spread=₹0.10
2025-12-08 11:52:26 | INFO | live | Monitoring... NSE=₹1545.60 BSE=₹1544.75 Spread=₹0.85
2025-12-08 11:52:31 | INFO | live | Monitoring... NSE=₹1545.40 BSE=₹1544.60 Spread=₹0.80
2025-12-08 11:52:36 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1545.40 Spread=₹0.10
2025-12-08 11:52:41 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1545.40 Spread=₹0.10
2025-12-08 11:52:46 | INFO | live | Monitoring... NSE=₹1545.20 BSE=₹1545.40 Spread=₹0.20
2025-12-08 11:52:51 | INFO | live | Monitoring... NSE=₹1545.20 BSE=₹1545.40 Spread=₹0.20
2025-12-08 11:52:56 | INFO | live | Monitoring... NSE=₹1545.10 BSE=₹1544.60 Spread=₹0.50
2025-12-08 11:53:01 | INFO | live | Monitoring... NSE=₹1545.20 BSE=₹1544.55 Spread=₹0.65
2025-12-08 11:53:06 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1544.55 Spread=₹0.75
2025-12-08 11:53:11 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1544.55 Spread=₹0.75
2025-12-08 11:53:16 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1544.55 Spread=₹0.75
2025-12-08 11:53:21 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1545.35 Spread=₹0.05
2025-12-08 11:53:26 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1545.35 Spread=₹0.05
2025-12-08 11:53:31 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1545.40 Spread=₹0.10
2025-12-08 11:53:36 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1545.40 Spread=₹0.10
2025-12-08 11:53:41 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1544.75 Spread=₹0.55
2025-12-08 11:53:46 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1544.70 Spread=₹0.60
2025-12-08 11:53:51 | INFO | live | Monitoring... NSE=₹1545.20 BSE=₹1545.40 Spread=₹0.20
2025-12-08 11:53:56 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1545.40 Spread=₹0.10
2025-12-08 11:54:01 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1545.40 Spread=₹0.10
2025-12-08 11:54:06 | INFO | live | Monitoring... NSE=₹1545.40 BSE=₹1545.35 Spread=₹0.05
2025-12-08 11:54:11 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:54:16 | INFO | live | Monitoring... NSE=₹1545.40 BSE=₹1545.35 Spread=₹0.05
2025-12-08 11:54:21 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1544.45 Spread=₹0.85
2025-12-08 11:54:26 | INFO | live | Monitoring... NSE=₹1545.20 BSE=₹1545.35 Spread=₹0.15
2025-12-08 11:54:31 | INFO | live | Monitoring... NSE=₹1545.20 BSE=₹1545.35 Spread=₹0.15
2025-12-08 11:54:36 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1545.35 Spread=₹0.05
2025-12-08 11:54:41 | INFO | live | Monitoring... NSE=₹1545.20 BSE=₹1545.35 Spread=₹0.15
2025-12-08 11:54:46 | INFO | live | Monitoring... NSE=₹1545.20 BSE=₹1545.30 Spread=₹0.10
2025-12-08 11:54:51 | INFO | live | Monitoring... NSE=₹1545.10 BSE=₹1544.60 Spread=₹0.50
2025-12-08 11:54:56 | INFO | live | Monitoring... NSE=₹1545.20 BSE=₹1544.60 Spread=₹0.60
2025-12-08 11:55:01 | INFO | live | Monitoring... NSE=₹1545.10 BSE=₹1544.80 Spread=₹0.30
2025-12-08 11:55:06 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1544.80 Spread=₹0.50
2025-12-08 11:55:11 | INFO | live | Monitoring... NSE=₹1545.40 BSE=₹1544.80 Spread=₹0.60
2025-12-08 11:55:16 | INFO | live | Monitoring... NSE=₹1545.30 BSE=₹1545.35 Spread=₹0.05
2025-12-08 11:55:21 | INFO | live | Monitoring... NSE=₹1545.40 BSE=₹1545.35 Spread=₹0.05
2025-12-08 11:55:26 | INFO | live | Monitoring... NSE=₹1545.50 BSE=₹1545.45 Spread=₹0.05
2025-12-08 11:55:31 | INFO | live | Monitoring... NSE=₹1545.50 BSE=₹1545.00 Spread=₹0.50
2025-12-08 11:55:36 | INFO | live | Monitoring... NSE=₹1545.40 BSE=₹1544.90 Spread=₹0.50
2025-12-08 11:55:41 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:55:46 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:55:51 | INFO | live | Monitoring... NSE=₹1545.70 BSE=₹1545.60 Spread=₹0.10
2025-12-08 11:55:56 | INFO | live | Monitoring... NSE=₹1545.70 BSE=₹1545.60 Spread=₹0.10
2025-12-08 11:56:01 | INFO | live | Monitoring... NSE=₹1545.70 BSE=₹1545.25 Spread=₹0.45
2025-12-08 11:56:06 | INFO | live | Monitoring... NSE=₹1545.70 BSE=₹1545.75 Spread=₹0.05
2025-12-08 11:56:11 | INFO | live | Monitoring... NSE=₹1545.60 BSE=₹1545.75 Spread=₹0.15
2025-12-08 11:56:16 | INFO | live | Monitoring... NSE=₹1545.60 BSE=₹1545.75 Spread=₹0.15
2025-12-08 11:56:21 | INFO | live | Monitoring... NSE=₹1545.70 BSE=₹1545.25 Spread=₹0.45
2025-12-08 11:56:26 | INFO | live | Monitoring... NSE=₹1545.70 BSE=₹1545.25 Spread=₹0.45
2025-12-08 11:56:31 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:56:36 | INFO | live | Monitoring... NSE=₹1545.70 BSE=₹1546.00 Spread=₹0.30
2025-12-08 11:56:41 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:56:46 | INFO | live | Monitoring... NSE=₹1545.90 BSE=₹1546.00 Spread=₹0.10
2025-12-08 11:56:51 | INFO | live | Monitoring... NSE=₹1545.80 BSE=₹1545.95 Spread=₹0.15
2025-12-08 11:56:56 | INFO | live | Monitoring... NSE=₹1545.90 BSE=₹1545.30 Spread=₹0.60
2025-12-08 11:57:01 | INFO | live | Monitoring... NSE=₹1545.90 BSE=₹1545.30 Spread=₹0.60
2025-12-08 11:57:06 | INFO | live | Monitoring... NSE=₹1546.00 BSE=₹1545.95 Spread=₹0.05
2025-12-08 11:57:11 | INFO | live | Monitoring... NSE=₹1545.90 BSE=₹1546.00 Spread=₹0.10
2025-12-08 11:57:17 | INFO | live | Monitoring... NSE=₹1545.90 BSE=₹1546.00 Spread=₹0.10
2025-12-08 11:57:22 | INFO | live | Monitoring... NSE=₹1546.20 BSE=₹1546.00 Spread=₹0.20
2025-12-08 11:57:27 | INFO | live | Monitoring... NSE=₹1546.20 BSE=₹1545.60 Spread=₹0.60
2025-12-08 11:57:32 | INFO | live | Monitoring... NSE=₹1546.20 BSE=₹1545.60 Spread=₹0.60
2025-12-08 11:57:37 | INFO | live | Monitoring... NSE=₹1546.10 BSE=₹1545.60 Spread=₹0.50
2025-12-08 11:57:42 | INFO | live | Monitoring... NSE=₹1546.30 BSE=₹1545.60 Spread=₹0.70
2025-12-08 11:57:47 | INFO | live | Monitoring... (waiting for data)
2025-12-08 11:57:52 | INFO | live | Monitoring... NSE=₹1546.20 BSE=₹1546.00 Spread=₹0.20
2025-12-08 11:57:57 | INFO | live | Monitoring... NSE=₹1546.20 BSE=₹1546.10 Spread=₹0.10
2025-12-08 11:58:02 | INFO | live | Monitoring... NSE=₹1546.20 BSE=₹1546.10 Spread=₹0.10
2025-12-08 11:58:07 | INFO | live | Monitoring... NSE=₹1546.20 BSE=₹1546.15 Spread=₹0.05
2025-12-08 11:58:12 | INFO | live | Monitoring... NSE=₹1546.20 BSE=₹1546.15 Spread=₹0.05
2025-12-08 11:58:17 | INFO | live | Monitoring... NSE=₹1546.10 BSE=₹1545.55 Spread=₹0.55
2025-12-08 11:58:22 | INFO | live | Monitoring... NSE=₹1546.20 BSE=₹1545.55 Spread=₹0.65
2025-12-08 11:58:27 | INFO | live | Monitoring... NSE=₹1546.00 BSE=₹1545.55 Spread=₹0.45
2025-12-08 11:58:32 | INFO | live | Monitoring... NSE=₹1546.20 BSE=₹1545.55 Spread=₹0.65
2025-12-08 11:58:37 | INFO | live | Monitoring... NSE=₹1546.20 BSE=₹1545.55 Spread=₹0.65
2025-12-08 11:58:42 | INFO | live | Monitoring... NSE=₹1546.20 BSE=₹1545.55 Spread=₹0.65
2025-12-08 11:58:47 | INFO | live | Monitoring... NSE=₹1546.20 BSE=₹1545.55 Spread=₹0.65
